Approved symbol	Alias symbol	Previous symbol
PLCH2	PLC-eta2	PLCL4
PLCL1	PLC-L	PLCE
PLCL1	PLCL	PLCE
PLCL1	PRIP	PLCE
PLCL1	PPP1R127	PLCE
PLCL2	KIAA1092	PLCE2
PLCL2-AS1		
PLCXD1	FLJ11323	
PLCXD2	FLJ31579	
PLCXD2-AS1		
PLCXD3		
PLCZ1	NYD-SP27	
PLCZ1	PLCzeta	
PLD1		
PLD2		
PLD3	HU-K4	
PLD4		C14orf175
PLD5	FLJ40773	
PLD6		
PLEC	PCN	EBS1
PLEC	PCN	PLEC1
PLEC	PLTN	EBS1
PLEC	PLTN	PLEC1
PLEK	P47	
PLEK2		
PLEKHA1	TAPP1	
PLEKHA2	TAPP2	
PLEKHA3	FAPP1	
PLEKHA3P1	PLEKHA3P	
PLEKHA4	PEPP1	
PLEKHA5	PEPP2	
PLEKHA5	KIAA1686	
PLEKHA5	FLJ10667	
PLEKHA6	PEPP3	
PLEKHA6	KIAA0969	
PLEKHA7	DKFZp686M22243	
PLEKHA8	FAPP2	
PLEKHA8	MGC3358	
PLEKHA8P1	FLJ14156	PLEKHA9
PLEKHB1	PHR1	PHRET1
PLEKHB1	KPL1	PHRET1
PLEKHB2	EVT2	
PLEKHB2	FLJ20783	
PLEKHD1	UPF0639	
PLEKHF1	APPD	
PLEKHF1	MGC4090	
PLEKHF1	PHAFIN1	
PLEKHF1	ZFYVE15	
PLEKHF2	ZFYVE18	
PLEKHF2	PHAFIN2	
PLEKHF2	FLJ13187	
PLEKHG1	KIAA1209	
PLEKHG1	ARHGEF41	
PLEKHG2	CLG	
PLEKHG2	FLJ00018	
PLEKHG2	ARHGEF42	
PLEKHG3	ARHGEF43	KIAA0599
PLEKHG4	DKFZP434I216	SCA4
PLEKHG4	ARHGEF44	SCA4
PLEKHG4B	KIAA1909	
PLEKHG5	KIAA0720	
PLEKHG5	Syx	
PLEKHG5	GEF720	
PLEKHG5	Tech	
PLEKHG6	FLJ10665	
PLEKHG6	MYOGEF	
PLEKHG7	FLJ46688	
PLEKHH1	KIAA1200	
PLEKHH2	KIAA2028	
PLEKHH2	PLEKHH1L	
PLEKHH3	FLJ21019	
PLEKHJ1	FLJ10297	
PLEKHM1	KIAA0356	
PLEKHM2	KIAA0842	
PLEKHM3	DAPR	PLEKHM1L
PLEKHN1	DKFZP434H2010	
PLEKHO1	CKIP-1	
PLEKHO1	OC120	
PLEKHO2	DKFZp761K2312	PLEKHQ1
PLEKHO2	PP1628	PLEKHQ1
PLEKHO2	pp9099	PLEKHQ1
PLEKHS1	FLJ23537	C10orf81
PLEKHS1	bA211N11.2	C10orf81
PLET1		C11orf34
PLG		
PLGLA		PLGP2
PLGLA		PLGLA1
PLGLB1	PRP-B	PLGL
PLGLB2		PLGP1
PLGRKT	MDS030	C9orf46
PLGRKT	FLJ14688	C9orf46
PLGRKT	AD025	C9orf46
PLGRKT	Plg-RKT	C9orf46
PLIN1		PLIN
PLIN2	ADRP	ADFP
PLIN3	TIP47	M6PRBP1
PLIN3	PP17	M6PRBP1
PLIN4	S3-12	KIAA1881
PLIN5	LSDP5	
PLIN5	LSDA5	
PLIN5	OXPAT	
PLIN5	MLDP	
PLK1		PLK
PLK2	SNK	
PLK3	FNK	CNK
PLK3	PRK	CNK
PLK4	Sak	STK18
PLK5	SgK384ps	PLK5P
PLLP	PMLP	TM4SF11
PLN	CMD1P	PLB
PLOD1	LH1	LLH
PLOD1	LH1	PLOD
PLOD2	LH2	
PLOD3	LH3	
PLP1	GPM6C	SPG2
PLP1	GPM6C	PLP
PLP2	A4	
PLP2	A4-LSB	
PLP2	MGC126187	
PLRG1	PRL1	
PLRG1	Prp46	
PLRG1	PRPF46	
PLRG1	Cwc1	
PLRG1	TANGO4	
PLS1	I-plastin	
PLS1	Plastin-1	
PLS1-AS1		
PLS3	T-plastin	
PLS3-AS1		
PLSCR1	MMTRA1B	
PLSCR2		
PLSCR3		
PLSCR4		
PLSCR5		
PLSCR5-AS1		
PLTP	BPIFE	
PLVAP	gp68	
PLVAP	PV-1	
PLVAP	PV1	
PLVAP	FELS	
PLXDC1	TEM3	
PLXDC1	TEM7	
PLXDC2	TEM7R	
PLXDC2	FLJ14623	
PLXNA1	NOV	PLXN1
PLXNA2	OCT	PLXN2
PLXNA2	FLJ11751	PLXN2
PLXNA2	FLJ30634	PLXN2
PLXNA2	KIAA0463	PLXN2
PLXNA3	SEX	PLXN4
PLXNA3	XAP-6	PLXN4
PLXNA3	6.3	PLXN4
PLXNA3	Plxn3	PLXN4
PLXNA4	KIAA1550	PLXNA4A
PLXNA4	KIAA1550	PLXNA4B
PLXNA4	DKFZp434G0625PRO34003	PLXNA4A
PLXNA4	DKFZp434G0625PRO34003	PLXNA4B
PLXNA4	FAYV2820	PLXNA4A
PLXNA4	FAYV2820	PLXNA4B
PLXNB1	SEP	PLXN5
PLXNB1	KIAA0407	PLXN5
PLXNB2	MM1	
PLXNB2	KIAA0315	
PLXNB2	PLEXB2	
PLXNB3	PLEXR	PLXN6
PLXNB3	PLEXB3	PLXN6
PLXNC1	VESPR	
PLXNC1	CD232	
PLXND1	KIAA0620	
PM20D1	FLJ32569	
PM20D1	Cps1	
PM20D2	bA63L7.3	ACY1L2
PMAIP1	APR	
PMAIP1	NOXA	
PMCH	MCH	
PMCHL1		
PMCHL2		
PMEL	D12S53E	SIL
PMEL	D12S53E	SILV
PMEL	SI	SIL
PMEL	SI	SILV
PMEL	Pmel17	SIL
PMEL	Pmel17	SILV
PMEL	gp100	SIL
PMEL	gp100	SILV
PMEPA1	STAG1	TMEPAI
PMF1		
PMF1-BGLAP		
PMFBP1		
PML	MYL	
PML	TRIM19	
PML	RNF71	
PMM1	Sec53	
PMM2	CDGS	CDG1
PMM2	CDG1a	CDG1
PMM2	PMI	CDG1
PMM2	PMI1	CDG1
PMM2P1		
PMM2P2		
PMP2	MP2	
PMP2	FABP8	
PMP2	M-FABP	
PMP22	HNPP	
PMP22	GAS3	
PMP22	Sp110	
PMPCA	KIAA0123	INPP5E
PMPCA	Alpha-MPP	INPP5E
PMPCAP1		
PMPCB	MPPB	
PMPCB	MPPP52	
PMS1	MLH2	PMSL1
PMS2	H_DJ0042M02.9	PMSL2
PMS2	HNPCC4	PMSL2
PMS2	MLH4	PMSL2
PMS2CL	PMS2P13	
PMS2P1	PMS3	PMS2L6
PMS2P1	PMS3	PMS2L8
PMS2P1	PMS3	PMS2L7
PMS2P1	PMS3	PMS2L1
PMS2P1	PMS8	PMS2L6
PMS2P1	PMS8	PMS2L8
PMS2P1	PMS8	PMS2L7
PMS2P1	PMS8	PMS2L1
PMS2P1	PMS2L13	PMS2L6
PMS2P1	PMS2L13	PMS2L8
PMS2P1	PMS2L13	PMS2L7
PMS2P1	PMS2L13	PMS2L1
PMS2P1	PMSR2	PMS2L6
PMS2P1	PMSR2	PMS2L8
PMS2P1	PMSR2	PMS2L7
PMS2P1	PMSR2	PMS2L1
PMS2P1	PMSR1	PMS2L6
PMS2P1	PMSR1	PMS2L8
PMS2P1	PMSR1	PMS2L7
PMS2P1	PMSR1	PMS2L1
PMS2P2	PMS4	PMS2L2
PMS2P3	PMS5	PMS2L9
PMS2P3	PMS5	PMS2L3
PMS2P3	PMSR3	PMS2L9
PMS2P3	PMSR3	PMS2L3
PMS2P4	PMS6	PMS2L4
PMS2P5	PMS7	PMS2L5
PMS2P5	MGC34222	PMS2L5
PMS2P6		PMS2L14
PMS2P7	PMSR7	PMS2LP2
PMS2P7	PMSR7	PMS2L15
PMS2P8		PMS2L16
PMS2P9	PMSR5	PMS2LP1
PMS2P9	PMSR5	PMS2L17
PMS2P10	PMSR4	PMS2L10
PMS2P11	PMSR6	PMS2L11
PMS2P12	PMSL12	PMS2L12
PMVK	PMK	
PMVK	PMKA	
PMVK	HUMPMKI	
PNCK	MGC45419	
PNCK	CaMK1b	
PNISR	FLJ14752	C6orf111
PNISR	FLJ14752	SFRS18
PNISR	bA98I9.2	C6orf111
PNISR	bA98I9.2	SFRS18
PNISR	DKFZp564B0769	C6orf111
PNISR	DKFZp564B0769	SFRS18
PNISR	SRrp130	C6orf111
PNISR	SRrp130	SFRS18
PNKD	DYT8	
PNKD	PDC	
PNKD	DKFZp564N1362	
PNKD	FPD1	
PNKD	MR-1	
PNKD	BRP17	
PNKD	FKSG19	
PNKD	TAHCCP2	
PNKD	KIAA1184	
PNKD	KIPP1184	
PNKD	MGC31943	
PNKD	PKND1	
PNKDP1		
PNKP	PNK	
PNLDC1	FLJ40240	
PNLDC1	dJ195P10.2	
PNLIP	PL	
PNLIPP1		
PNLIPRP1	PLRP1	
PNLIPRP2	PLRP2	
PNLIPRP3		
PNMA1	MA1	
PNMA2	MA2	
PNMA2	RGAG2	
PNMA3	MA5	
PNMA3	MA3	
PNMA3	MGC132756	
PNMA3	MGC132758	
PNMA5	KIAA1934	
PNMA6A	MGC15827	PNMA6C
PNMA6B		PNMA6D
PNMAL1	KIAA1183L	
PNMAL1	FLJ10781	
PNMAL2	KIAA1183	
PNMT		PENT
PNN	memA	
PNO1	RRP20	KHRBP1
PNOC	PPNOC	
PNOC	N/OFQ	
PNOC	NOP	
PNP	PUNP	NP
PNPLA1	FLJ38755	
PNPLA1	dJ50J22.1	
PNPLA2	desnutrin	
PNPLA2	TTS-2.2	
PNPLA2	ATGL	
PNPLA2	FP17548	
PNPLA2	iPLA2zeta	
PNPLA3	dJ796I17.1	C22orf20
PNPLA3	dJ796I17.1	ADPN
PNPLA3	FLJ22012	C22orf20
PNPLA3	FLJ22012	ADPN
PNPLA3	adiponutrin	C22orf20
PNPLA3	adiponutrin	ADPN
PNPLA3	iPLA2epsilon	C22orf20
PNPLA3	iPLA2epsilon	ADPN
PNPLA4	DXS1283E	
PNPLA4	GS2	
PNPLA4	iPLA2eta	
PNPLA4P1		
PNPLA5	dJ388M5.4	
PNPLA5	GS2L	
PNPLA6	NTE	
PNPLA6	sws	
PNPLA6	iPLA2delta	
PNPLA6	SPG39	
PNPLA7	FLJ43070	C9orf111
PNPLA7	FLJ31318	C9orf111
PNPLA7	FLJ44279	C9orf111
PNPLA7	RP11-48C7.2	C9orf111
PNPLA7	NTEL1	C9orf111
PNPLA7	NTE-R1	C9orf111
PNPLA8	IPLA2G	
PNPLA8	IPLA2-2	
PNPLA8	iPLA2gamma	
PNPLA10P		
PNPO	PDXPO	
PNPT1	PNPase	DFNB70
PNPT1	OLD35	DFNB70
PNPT1	old-35	DFNB70
PNPT1P1		
PNPT1P2		
PNRC1	B4-2	PROL2
PNRC1	PRR2	PROL2
PNRC2		
POC1A	DKFZP434C245	WDR51A
POC1B	TUWD12	WDR51B
POC1B	FLJ14923	WDR51B
POC1B-GALNT4		
POC5	FLJ35779	C5orf37
POC5	MGC120442	C5orf37
POC5	MGC120443	C5orf37
POC5	MGC120444	C5orf37
POC5	hPOC5	C5orf37
PODN	PCAN	
PODN	PODOCAN	
PODN	MGC24995	
PODN	SLRR5A	
PODNL1	FLJ23447	
PODNL1	SLRR5B	
PODXL	PCLP	
PODXL	Gp200	
PODXL	PC	
PODXL2	PODLX2	
PODXL2	endoglycan	
POF1B	POF	
POF1B	FLJ22792	
POFUT1	O-FUT	
POFUT1	O-Fuc-T	
POFUT1	KIAA0180	
POFUT1	FUT12	
POFUT2	KIAA0958	C21orf80
POFUT2	FUT13	C21orf80
POGK	KIAA15131	
POGK	LST003	
POGK	BASS2	
POGK	KRBOX2	
POGLUT1	MDS010	C3orf9
POGLUT1	MDS010	KTELC1
POGLUT1	MGC32995	C3orf9
POGLUT1	MGC32995	KTELC1
POGLUT1	9630046K23Rik	C3orf9
POGLUT1	9630046K23Rik	KTELC1
POGLUT1	MDSRP	C3orf9
POGLUT1	MDSRP	KTELC1
POGLUT1	hCLP46	C3orf9
POGLUT1	hCLP46	KTELC1
POGLUT1	KDELCL1	C3orf9
POGLUT1	KDELCL1	KTELC1
POGLUT1	Rumi	C3orf9
POGLUT1	Rumi	KTELC1
POGZ	KIAA0461	
POGZ	ZNF635m	
POGZ	ZNF280E	
POLA1	p180	POLA
POLA1	p180	NSX
POLA2	FLJ21662	
POLB		
POLD1	CDC2	POLD
POLD2		
POLD2P1		
POLD3	P66	
POLD3	KIAA0039	
POLD3	P68	
POLD3	PPP1R128	
POLD4	p12	
POLD4	POLDS	
POLDIP2	PDIP38	
POLDIP2	DKFZP586F1524	
POLDIP3	PDIP46	
POLDIP3	KIAA1649	
POLE	POLE1	
POLE2	DPE2	
POLE3	CHRAC17	
POLE3	Ybl1	
POLE3	p17	
POLE3	CHARAC17	
POLE4	p12	
POLG	POLG1	
POLG	POLGA	
POLG2	MTPOLB	
POLG2	HP55	
POLH	RAD30A	
POLH	XP-V	
POLHP1		
POLI		RAD3OB
POLI		RAD30B
POLK	POLQ	DINB1
POLK	DINP	DINB1
POLL		
POLM	Tdt-N	
POLN		
POLQ	POLH	
POLR1A	DKFZP586M0122	
POLR1A	FLJ21915	
POLR1A	RPO1-4	
POLR1A	RPA1	
POLR1B	Rpo1-2	
POLR1B	FLJ21921	
POLR1B	FLJ10816	
POLR1B	RPA2	
POLR1C	RPA40	
POLR1C	RPA39	
POLR1C	RPA5	
POLR1C	RPAC1	
POLR1D	RPAC2	
POLR1D	RPA16	
POLR1D	RPO1-3	
POLR1D	RPA9	
POLR1D	MGC9850	
POLR1E	FLJ13390	PRAF1
POLR1E	PAF53	PRAF1
POLR1E	FLJ13970	PRAF1
POLR2A	POLRA	POLR2
POLR2A	RPB1	POLR2
POLR2B	RPB2	
POLR2C	RPB3	
POLR2D	RBP4	
POLR2E	RPB5	
POLR2E	RPABC1	
POLR2E	XAP4	
POLR2E	hRPB25	
POLR2E	hsRPB5	
POLR2F	RPB6	
POLR2F	HRBP14.4	
POLR2G	hRPB19	
POLR2G	hsRPB7	
POLR2G	RPB7	
POLR2H	RPB8	
POLR2I	RPB9	
POLR2I	hRPB14.5	
POLR2J	RPB11	
POLR2J	hRPB14	
POLR2J	RPB11A	
POLR2J	RPB11m	
POLR2J	POLR2J1	
POLR2J2	RPB11b1	
POLR2J3		
POLR2J4	MGC13098	
POLR2K	RPB10alpha	
POLR2KP1		
POLR2KP2		
POLR2L	RPB10beta	
POLR2L	RBP10	
POLR2L	RPABC5	
POLR2L	RPB7.6	
POLR2L	hRPB7.6	
POLR2L	hsRPB10b	
POLR2M	Gdown	GRINL1A
POLR2M	Gdown1	GRINL1A
POLR2M	GCOM1	GRINL1A
POLR3A	RPC1	
POLR3A	RPC155	
POLR3A	hRPC155	
POLR3B	RPC2	
POLR3B	FLJ10388	
POLR3C	RPC62	
POLR3C	RPC3	
POLR3D	TSBN51	BN51T
POLR3D	RPC4	BN51T
POLR3DP1		
POLR3E	RPC5	
POLR3E	SIN	
POLR3E	FLJ10509	
POLR3F	RPC39	
POLR3F	RPC6	
POLR3G	RPC32	
POLR3G	RPC7	
POLR3GL	flj32422	
POLR3GL	MGC3200	
POLR3GP1		
POLR3GP2		
POLR3H	RPC8	
POLR3H	KIAA1665	
POLR3K	RPC11	
POLR3KP1		
POLR3KP2		
POLRMT	h-mtRPOL	
POLRMT	APOLMT	
POLRMT	MTRNAP	
POLRMT	MTRPOL	
POLRMTP1		POLRMTL
POM121	KIAA0618	
POM121	DKFZP586G1822	
POM121	DKFZP586P2220	
POM121	POM121A	
POM121B		
POM121C		
POM121L1P		POM121L1
POM121L2	POM121-L	
POM121L3P	dJ831C21.3	POM121L3
POM121L4P		
POM121L6P	bA239L20.2	
POM121L7		
POM121L8P		
POM121L9P		
POM121L10P		
POM121L11P	LOC100129643	
POM121L12	DKFZp564N2472	
POM121L13P		
POM121L14P		
POMC	MSH	
POMC	POC	
POMC	CLIP	
POMC	ACTH	
POMC	NPP	
POMC	LPH	
POMGNT1	FLJ20277	MEB
POMGNT1	MGAT1.2	MEB
POMGNT1	LGMD2O	MEB
POMGNT2	FLJ14566	C3orf39
POMGNT2	FLJ14566	GTDC2
POMGNT2	AGO61	C3orf39
POMGNT2	AGO61	GTDC2
POMK	FLJ23356	
POMK	SgK196	
POMP	HSPC014	C13orf12
POMP	UMP1	C13orf12
POMT1	LGMD2K	
POMT2	LGMD2N	
POMZP3	POM-ZP3	
POMZP3	POM121	
PON1	ESA	PON
PON2		
PON3		
POP1		
POP4	RPP29	
POP5		
POP7	RPP20	
POP7	RPP2	
POPDC2	POP2	
POPDC3	POP3	
POPDC3	MGC22671	
POPDC3	bA355M14.1	
POR	CYPOR	
POR	FLJ26468	
PORCN	MG61	DHOF
PORCN	PORC	DHOF
PORCN	PPN	DHOF
PORCN	por	DHOF
POSTN	OSF-2	
POSTN	PN	
POSTN	periostin	
POT1	hPot1	
POT1	DKFZp586D211	
POT1-AS1		
POTEA	POTE8	A26A1
POTEA	POTE-8	A26A1
POTEA	CT104.3	A26A1
POTEB	POTE15	A26B1
POTEB	POTE-15	A26B1
POTEB	CT104.5	A26B1
POTEB2		
POTEB3		
POTEC	POTE18	A26B2
POTEC	POTE-18	A26B2
POTEC	DKFZp686J0529	A26B2
POTEC	CT104.6	A26B2
POTED	POTE	ANKRD21
POTED	POTE	A26B3
POTED	POTE-21	ANKRD21
POTED	POTE-21	A26B3
POTED	POTE21	ANKRD21
POTED	POTE21	A26B3
POTED	CT104.1	ANKRD21
POTED	CT104.1	A26B3
POTEE	POTE2	A26C1A
POTEE	POTE-2	A26C1A
POTEE	A26C1	A26C1A
POTEE	POTE2gamma	A26C1A
POTEE	CT104.2	A26C1A
POTEF	POTEACTIN	A26C1B
POTEF	POTE2alpha	A26C1B
POTEG	POTE14	A26C2
POTEG	POTE-14	A26C2
POTEG	POTE14alpha	A26C2
POTEG	CT104.4	A26C2
POTEH	POTE22	ACTBL1
POTEH	POTE22	A26C3
POTEH	CT104.7	ACTBL1
POTEH	CT104.7	A26C3
POTEH-AS1		
POTEI	POTE2beta	
POTEJ	POTE2beta	
POTEKP	FKSG30	ACTBL3
POTEKP	FKSG30	POTEK
POTEKP	POTE2delta	ACTBL3
POTEKP	POTE2delta	POTEK
POTEM	POTE14beta	
POTEM	P704P	
POTEM	ACT	
POU1F1	GHF-1	PIT1
POU1F1	POU1F1a	PIT1
POU2AF1	OBF1	
POU2F1	OCT1	OTF1
POU2F2	OCT2	OTF2
POU2F3	OCT11	
POU2F3	PLA-1	
POU2F3	Skn-1a	
POU2F3	Epoc-1	
POU3F1	OCT6	OTF6
POU3F1	SCIP	OTF6
POU3F2	POUF3	OTF7
POU3F2	BRN2	OTF7
POU3F2	OCT7	OTF7
POU3F3	BRN1	
POU3F3	OTF8	
POU3F4	BRN4	DFN3
POU3F4	OTF9	DFN3
POU3F4	DFNX2	DFN3
POU4F1	RDC-1	BRN3A
POU4F2	Brn-3b	BRN3B
POU4F3	BRN3C	DFNA15
POU5F1	OCT3	OTF3
POU5F1	Oct4	OTF3
POU5F1	MGC22487	OTF3
POU5F1B	OTF3C	OTF3P1
POU5F1B	OTF3C	POU5F1P1
POU5F1P2		
POU5F1P3	POU5FLC12	OTF3L
POU5F1P3	POU5FLC12	POU5F1L
POU5F1P4	POU5FLC1	
POU5F1P4	Oct4-pg4	
POU5F1P5	Oct4-pg5	
POU5F1P6		
POU5F1P7		
POU5F2	SPRM-1	
POU5F2	FLJ25680	
POU6F1	BRN5	
POU6F1	MPOU	
POU6F1	TCFB1	
POU6F2	RPF-1	
POU6F2-AS1		
POU6F2-AS2	FLJ12971	
PP1P		
PP2D1	FLJ25449	C3orf48
PPA1	SID6-8061	PP
PPA1	Ppase	PP
PPA1	IOPPP	PP
PPA1	PP1	PP
PPA2	FLJ20459	
PPAN	SSF1	
PPAN	SSF2	
PPAN	SSF	
PPAN	BXDC3	
PPAN-P2RY11		
PPARA	hPPAR	PPAR
PPARA	NR1C1	PPAR
PPARD	NUC1	
PPARD	NUCII	
PPARD	FAAR	
PPARD	NR1C2	
PPARG	PPARG1	
PPARG	PPARG2	
PPARG	NR1C3	
PPARG	PPARgamma	
PPARGC1A	PGC1	PPARGC1
PPARGC1A	PGC1A	PPARGC1
PPARGC1A	PGC-1alpha	PPARGC1
PPARGC1B	PERC	
PPARGC1B	PGC1B	
PPAT	GPAT	
PPAT	PRAT	
PPATP1		
PPATP2		
PPBP	SCYB7	THBGB1
PPBP	TGB	THBGB1
PPBP	NAP-2-L1	THBGB1
PPBP	LA-PF4	THBGB1
PPBP	MDGF	THBGB1
PPBP	LDGF	THBGB1
PPBP	Beta-TG	THBGB1
PPBP	CTAP3	THBGB1
PPBP	CXCL7	THBGB1
PPBP	PBP	THBGB1
PPBP	b-TG1	THBGB1
PPBP	TGB1	THBGB1
PPBP	CTAPIII	THBGB1
PPBP	NAP-2	THBGB1
PPBPP1	TGB2	PPBPL1
PPBPP2	SPBPBP	PPBPL2
PPCDC	MDS018	
PPCDC	FLJ14585	
PPCS	FLJ11838	
PPDPF	dJ697K14.9	C20orf149
PPDPF	exdpf	C20orf149
PPEF1	PPP7CA	PPEF
PPEF1-AS1		
PPEF2	PPP7CB	
PPFIA1	LIP.1	
PPFIA1	LIPRIN	
PPFIA2		
PPFIA3	KIAA0654	
PPFIA3	LPNA3	
PPFIA3	MGC126567	
PPFIA3	MGC126569	
PPFIA4		
PPFIBP1	L2	
PPFIBP1	hSGT2	
PPFIBP1	hSgt2p	
PPFIBP1	SGT2	
PPFIBP2	Cclp1	
PPHLN1		
PPIA	CYPA	
PPIAL4A	COAS2	PPIAL4
PPIAL4A	COAS2	PPIAL4B
PPIAL4C		
PPIAL4D		
PPIAL4E		
PPIAL4F		
PPIAL4G		
PPIAP1		PPIAP
PPIAP2	bA384D7.2	
PPIAP3	bA425M5.2	
PPIAP4		
PPIAP5		
PPIAP6		
PPIAP7		PPIP7
PPIAP8		PPIP8
PPIAP9	Em:AC006046.3	PPIP9
PPIAP10	CRP	PPIAL2
PPIAP10	CRP	PPIP10
PPIAP11		PPIP1
PPIAP13		PPIP3
PPIAP14		PPIP4
PPIAP15		PPIP5
PPIAP16		PPIP6
PPIAP17	bA494B22.1	PPIP11
PPIAP18		
PPIAP19	bA108K1.2	
PPIAP20		
PPIAP21	dJ269M15.1	PPIAL
PPIAP22	PPIA3L	PPIAL3
PPIAP23		
PPIAP24		
PPIAP25		
PPIAP26		
PPIAP27		
PPIAP28		
PPIAP29		
PPIAP30		
PPIAP31		
PPIAP32		
PPIAP33		
PPIB	CYPB	
PPIB	OI9	
PPIC	CYPC	
PPID	CYP-40	
PPIE	CyP-33	
PPIE	MGC3736	
PPIE	MGC111222	
PPIEL	PPIEP1	
PPIF	hCyP3	
PPIF	Cyp-D	
PPIG	CARS-Cyp	
PPIG	SRCyp	
PPIG	SCAF10	
PPIGP1		
PPIH	USA-CYP	
PPIH	CYP-20	
PPIH	SnuCyp-20	
PPIH	CYPH	
PPIH	MGC5016	
PPIHP1		
PPIHP2		
PPIL1	CYPL1	
PPIL1P1		
PPIL2	UBOX7	
PPIL2	CYC4	
PPIL2	Cyp-60	
PPIL3	CyPJ	
PPIL4		
PPIL6	bA425D10.6	
PPIL6	MGC41939	
PPIL6	dJ919F19.1	
PPIL6	RSPH12	
PPIP5K1	KIAA0377	HISPPD2A
PPIP5K1	IPS1	HISPPD2A
PPIP5K1	VIP1	HISPPD2A
PPIP5K1P1	HISPPD2BP	HISPPD2B
PPIP5K1P1	KIAA0377P	HISPPD2B
PPIP5K2	KIAA0433	HISPPD1
PPIP5K2	VIP2	HISPPD1
PPIP5K2	CFAP160	HISPPD1
PPL		
PPM1A	MGC9201	
PPM1A	PP2Calpha	
PPM1A	PP2CA	
PPM1AP1		
PPM1B	PPC2BETAX	
PPM1B	PP2CB	
PPM1B	PP2CBETA	
PPM1D	Wip1	
PPM1D	PP2C-DELTA	
PPM1E	POPX1	
PPM1E	KIAA1072	
PPM1E	PP2CH	
PPM1E	CaMKP-N	
PPM1F	FEM-2	
PPM1F	KIAA0015	
PPM1F	POPX2	
PPM1F	CaMKPase	
PPM1F	CAMKP	
PPM1G	PP2CG	
PPM1G	PP2Cgamma	
PPM1H	KIAA1157	ARHCL1
PPM1H	FLJ13253	ARHCL1
PPM1H	NERPP-2C	ARHCL1
PPM1J	FLJ35951	
PPM1J	MGC19531	
PPM1J	DKFZp434P1514	
PPM1J	PP2Czeta	
PPM1J	PPP2CZ	
PPM1K	DKFZp761G058	
PPM1K	PP2Ckappa	
PPM1K	hPTMP	
PPM1K	PP2Cm	
PPM1K	BDP	
PPM1L	PP2CE	
PPM1M	PP2Ceta	
PPM1M	FLJ32332	
PPM1N	FLJ40125	
PPME1	PME-1	
PPOX	PPO	VP
PPP1CA	PP1A	PPP1A
PPP1CA	PP-1A	PPP1A
PPP1CA	PP1alpha	PPP1A
PPP1CB	PP1B	
PPP1CB	PP-1B	
PPP1CB	PP1beta	
PPP1CC	PP1C	
PPP1CC	PP1gamma	
PPP1R1A		
PPP1R1AP1		
PPP1R1AP2		
PPP1R1B	DARPP-32	
PPP1R1B	FLJ20940	
PPP1R1C	Inhibitor-1-like	
PPP1R2	IPP2	
PPP1R2P1	IPP-2P	PPP1R2P
PPP1R2P2		
PPP1R2P3	MGC87149	
PPP1R2P4		
PPP1R2P5		
PPP1R2P6		
PPP1R2P8		
PPP1R2P9	I-4	
PPP1R2P10		
PPP1R3A	GM	PPP1R3
PPP1R3B	GL	
PPP1R3B	FLJ14005	
PPP1R3B	PPP1R4	
PPP1R3C	PTG	PPP1R5
PPP1R3D		PPP1R6
PPP1R3E	FLJ00089	
PPP1R3F	Hb2E	
PPP1R3G		
PPP1R7	sds22	
PPP1R8	ard-1	
PPP1R8	NIPP-1	
PPP1R8	PRO2047	
PPP1R8	ARD1	
PPP1R8	NIPP1	
PPP1R8P1		PPP1R8P
PPP1R9A	Neurabin-I	
PPP1R9A	KIAA1222	
PPP1R9A	FLJ20068	
PPP1R9B	Spn	PPP1R6
PPP1R9B	Spn	PPP1R9
PPP1R9B	SPINO	PPP1R6
PPP1R9B	SPINO	PPP1R9
PPP1R10	PNUTS	
PPP1R10	FB19	
PPP1R10	CAT53	
PPP1R10	p99	
PPP1R10P1		PPP1R10P
PPP1R11	HCGV	TCTE5
PPP1R11	Tctex5	TCTE5
PPP1R11	HCG-V	TCTE5
PPP1R11	CFAP255	TCTE5
PPP1R11P1		
PPP1R11P2		
PPP1R12A	MBS	MYPT1
PPP1R12A	M130	MYPT1
PPP1R12B	MGC87886	MYPT2
PPP1R12B	MGC131980	MYPT2
PPP1R12B	PP1bp55	MYPT2
PPP1R12BP1	PPP1R12BPY1	PPP1R12BP
PPP1R12BP2		
PPP1R12C	DKFZP434D0412	LENG3
PPP1R12C	p84	LENG3
PPP1R12C	MBS85	LENG3
PPP1R12C	p85	LENG3
PPP1R13B	p53BP2-like	
PPP1R13B	KIAA0771	
PPP1R13B	p85	
PPP1R13B	ASPP1	
PPP1R13L	RAI	
PPP1R13L	IASPP	
PPP1R14A	CPI-17	PPP1INL
PPP1R14B	SOM172	PLCB3N
PPP1R14B	PNG	PLCB3N
PPP1R14B	PHI-1	PLCB3N
PPP1R14BP1		PLCB3NP
PPP1R14BP2		
PPP1R14BP3		
PPP1R14BP4		
PPP1R14BP5		
PPP1R14C	CPI17-like	
PPP1R14C	NY-BR-81	
PPP1R14C	KEPI	
PPP1R14D	CPI17-like	
PPP1R14D	FLJ20251	
PPP1R14D	GBPI-1	
PPP1R14D	MGC119014	
PPP1R14D	MGC119016	
PPP1R15A	GADD34	
PPP1R15B	FLJ14744	
PPP1R16A	MGC14333	
PPP1R16A	MYPT3	
PPP1R16B	KIAA0823	
PPP1R16B	TIMAP	
PPP1R16B	ANKRD4	
PPP1R17	GSBS	C7orf16
PPP1R18	phostensin	KIAA1949
